Source	Target	Weight_Source_Target	Weight_Target_Source	Annotation
problem	event	3	57	TBD
event	loss	105	6	TBD
fear	event	3	18	TBD
failure	event	2	28	TBD
attack	event	4	40	TBD
fire	event	2	13	TBD
situation	event	2	39	TBD
birth	event	3	16	TBD
event	discovery	34	4	TBD
first_world_war	event	2	12	TBD
event	trial	52	3	TBD
global_warming	event	22	4	TBD
god	event	68	2	TBD
anemia	renal_failure	3	20	TBD
lightning	thunder	116	8	TBD
lightning	storm	3	18	TBD
poverty	hunger	148	5	TBD
spinal_cord_injury	trauma	2	21	TBD
damage	bodily_injury	2	31	TBD
lack_of_sleep	symptom	23	3	TBD
depression	loss	6	102	TBD
pain	loss	7	99	TBD
difficulty	loss	2	13	TBD
disease	loss	178	21	TBD
feeling	loss	5	35	TBD
delay	loss	104	5	TBD
failure	loss	103	3	TBD
reduction	loss	2	15	TBD
fraud	loss	251	16	TBD
error	loss	187	2	TBD
expense	loss	2	13	TBD
illness	loss	55	11	TBD
event	loss	105	6	TBD
property_damage	loss	29	3	TBD
resistance	loss	15	2	TBD
suicide	loss	18	3	TBD
claim	loss	138	4	TBD
defect	loss	19	3	TBD
divorce	loss	28	5	TBD
deterioration	loss	15	2	TBD
landslide	loss	6	1	TBD
damage	explosion	10	160	TBD
delay	issue	4	30	TBD
bankruptcy	issue	31	3	TBD
confusion	issue	2	10	TBD
behavior	issue	20	3	TBD
problem	corruption	2	33	TBD
greed	corruption	15	2	TBD
error	corruption	23	4	TBD
depression	anger	13	92	TBD
hatred	anger	5	70	TBD
aggression	anger	3	30	TBD
war	anger	2	15	TBD
murder	anger	3	20	TBD
illness	anger	2	13	TBD
fear	anger	265	17	TBD
frustration	anger	160	8	TBD
headache	anger	2	14	TBD
bitterness	anger	2	11	TBD
failure	anger	10	2	TBD
confusion	anger	25	2	TBD
judgment	anger	14	2	TBD
depression	chronic_pain	16	131	TBD
anxiety	chronic_pain	6	44	TBD
chronic_pain	disability	41	2	TBD
chronic_pain	condition	11	121	TBD
chronic_pain	disease	4	92	TBD
inflammation	chronic_pain	34	3	TBD
disorder	chronic_pain	19	3	TBD
chronic_pain	osteoarthritis	2	38	TBD
problem	acne	2	71	TBD
pimple	acne	2	47	TBD
inflammation	acne	38	208	TBD
stress	acne	318	25	TBD
hormone	acne	128	6	TBD
hormonal_change	acne	259	42	TBD
bacterium	acne	29	2	TBD
acne	skin_infection	45	4	TBD
hormonal_imbalance	acne	179	9	TBD
sebum	acne	24	2	TBD
acne	condition	2	45	TBD
climate_change	carbon_emission	3	75	TBD
insulin_resistance	diabetes	219	13	TBD
disease	insulin_resistance	3	34	TBD
polycystic_ovary_syndrome	insulin_resistance	50	6	TBD
illness	suffering	94	9	TBD
suffering	stress	4	32	TBD
suffering	problem	3	23	TBD
depression	suffering	33	2	TBD
tension	war	96	11	TBD
tension	civil_war	52	2	TBD
tension	fear	3	87	TBD
epilepsy	brain_injury	2	23	TBD
seizure	brain_injury	4	20	TBD
stroke	brain_injury	85	6	TBD
cerebral_palsy	condition	5	44	TBD
cerebral_palsy	brain_damage	6	109	TBD
cerebral_palsy	injury	2	34	TBD
anemia	blood_loss	3	119	TBD
high_blood_pressure	cardiovascular_disease	38	3	TBD
hypertension	cardiovascular_disease	24	3	TBD
oxidative_stress	cardiovascular_disease	19	2	TBD
diabetes	cardiovascular_disease	39	4	TBD
stress	cardiovascular_disease	10	2	TBD
disease	imbalance	5	240	TBD
illness	imbalance	15	163	TBD
depression	imbalance	2	54	TBD
problem	imbalance	2	49	TBD
anxiety	imbalance	5	88	TBD
symptom	breast_cancer	3	33	TBD
crash	serious_injury	111	2	TBD
problem	crash	53	3	TBD
crash	condition	2	16	TBD
stroke	hypertension	4	291	TBD
heart_disease	hypertension	4	106	TBD
heart_failure	hypertension	3	106	TBD
hypertension	kidney_failure	105	11	TBD
complication	hypertension	6	51	TBD
hypertension	cardiovascular_disease	24	3	TBD
headache	hypertension	3	20	TBD
kidney_damage	hypertension	7	54	TBD
obesity	hypertension	195	38	TBD
tinnitus	hypertension	10	53	TBD
stress	hypertension	86	3	TBD
cancer	diet	4	43	TBD
exercise	weight_loss	84	8	TBD
depression	weight_loss	50	6	TBD
problem	weight_loss	3	226	TBD
side_effect	weight_loss	14	2	TBD
malnutrition	weight_loss	15	2	TBD
disease	weight_loss	131	6	TBD
weight_loss	condition	2	39	TBD
drinking	problem	148	4	TBD
delay	loss	104	5	TBD
delay	death	82	6	TBD
delay	injury	16	2	TBD
delay	inconvenience	262	7	TBD
delay	cost	22	2	TBD
delay	issue	4	30	TBD
delay	financial_problem	2	11	TBD
delay	error	3	61	TBD
disease	toxin	17	360	TBD
illness	toxin	5	162	TBD
toxin	fatigue	20	3	TBD
asthma	toxin	2	20	TBD
toxin	infection	32	5	TBD
asthma	allergy	29	236	TBD
allergy	symptom	674	14	TBD
inflammation	allergy	12	2447	TBD
allergy	condition	55	7	TBD
disease	allergy	5	30	TBD
stress	allergy	33	5	TBD
food	allergy	159	7	TBD
allergen	allergy	51	2	TBD
virus	allergy	14	2	TBD
pollen	allergy	114	5	TBD
carpet	allergy	10	2	TBD
fear	stress	108	21	TBD
fear	anger	265	17	TBD
anxiety	fear	22	140	TBD
tension	fear	3	87	TBD
war	fear	10	71	TBD
fear	paralysis	44	4	TBD
fear	panic_attack	43	5	TBD
fear	failure	27	2	TBD
fear	conflict	107	5	TBD
fear	ignorance	10	105	TBD
fear	racism	17	3	TBD
uncertainty	fear	41	5	TBD
fear	mistake	23	3	TBD
disorder	fear	82	13	TBD
fear	poverty	30	3	TBD
fear	sin	4	292	TBD
fear	event	3	18	TBD
trauma	fear	15	2	TBD
fear	separation	2	15	TBD
harm	injury	3	28	TBD
chemical	harm	124	4	TBD
disease	harm	30	2	TBD
problem	kidney_disease	2	25	TBD
cerebral_palsy	brain_damage	6	109	TBD
brain_damage	autism	11	2	TBD
stroke	brain_damage	174	5	TBD
pollution	global_warming	317	7	TBD
pollution	acid_rain	63	10	TBD
pollution	problem	67	12	TBD
hormonal_change	acne	259	42	TBD
stress	hormonal_change	35	5	TBD
pregnancy	hormonal_change	291	16	TBD
menopause	hormonal_change	210	27	TBD
hormonal_change	menstruation	2	25	TBD
puberty	hormonal_change	82	3	TBD
bacteria	food_poisoning	217	12	TBD
food_poisoning	infection	2	16	TBD
human_papillomavirus	cervical_cancer	470	9	TBD
genital_wart	human_papillomavirus	7	200	TBD
human_papilloma_virus	cervical_cancer	320	6	TBD
landslide	damage	74	2	TBD
landslide	loss	6	1	TBD
landslide	earthquake	2	227	TBD
landslide	flood	2	25	TBD
fungus	disease	375	33	TBD
chemical	problem	149	3	TBD
chemical	disease	190	11	TBD
pain	chemical	9	423	TBD
chemical	harm	124	4	TBD
depression	chemical	3	28	TBD
problem	change	11	353	TBD
confusion	change	3	125	TBD
increase	change	33	570	TBD
improvement	change	6	139	TBD
stress	change	29	178	TBD
pain	change	13	123	TBD
symptom	change	7	59	TBD
effect	change	5	28	TBD
chaos	change	5	31	TBD
uncertainty	change	4	60	TBD
cancer	change	25	149	TBD
conflict	change	10	87	TBD
resistance	change	2	21	TBD
decrease	change	2	11	TBD
reduction	change	2	16	TBD
aging	change	272	9	TBD
osteoporosis	change	6	56	TBD
failure	change	3	36	TBD
divorce	change	33	3	TBD
war	change	78	4	TBD
human	change	67	4	TBD
flood	change	13	2	TBD
ischemia	change	15	2	TBD
global_warming	change	142	9	TBD
shift	change	11	2	TBD
intervention	change	69	2	TBD
weather	change	29	2	TBD
event	change	81	2	TBD
modernization	change	19	3	TBD
disorder	symptom	473	20	TBD
disorder	death	166	2	TBD
disorder	problem	71	12	TBD
pain	disorder	13	127	TBD
disorder	crime	38	5	TBD
mental_retardation	disorder	5	46	TBD
disorder	chronic_pain	19	3	TBD
disorder	suicide	25	3	TBD
disorder	stress	8	90	TBD
disorder	fear	82	13	TBD
disorder	infection	4	32	TBD
disorder	mutation	5	137	TBD
disorder	drug	5	29	TBD
disorder	medication	2	10	TBD
co2	global_warming	236	9	TBD
warming	co2	3	379	TBD
climate_change	co2	3	84	TBD
error	failure	192	16	TBD
problem	error	57	462	TBD
confusion	error	614	89	TBD
delay	error	3	61	TBD
error	loss	187	2	TBD
error	accident	46	4	TBD
error	situation	22	4	TBD
error	frustration	14	2	TBD
error	conflict	2	54	TBD
error	corruption	23	4	TBD
error	trial	12	2	TBD
error	data	3	15	TBD
error	process	2	10	TBD
high_cholesterol	heart_disease	183	4	TBD
high_cholesterol	condition	17	2	TBD
problem	scar	5	25	TBD
disease	scar	25	3	TBD
gum_disease	bad_breath	75	9	TBD
gum_disease	problem	17	2	TBD
pain	activity	5	119	TBD
problem	activity	2	76	TBD
death	activity	3	67	TBD
work	discovery	27	3	TBD
complication	nerve_damage	11	2	TBD
nerve_damage	multiple_sclerosis	2	14	TBD
nerve_damage	diabetes	3	457	TBD
depression	chemical_imbalance	15	214	TBD
anxiety	chemical_imbalance	3	43	TBD
hormonal_imbalance	acne	179	9	TBD
hormonal_imbalance	obesity	19	2	TBD
menopause	hormonal_imbalance	46	7	TBD
pain	osteoarthritis	5	1100	TBD
inflammation	osteoarthritis	14	245	TBD
chronic_pain	osteoarthritis	2	38	TBD
degenerative_change	osteoarthritis	2	22	TBD
osteoarthritis	cartilage	5	27	TBD
pollution	acid_rain	63	10	TBD
acid_rain	air_pollution	8	67	TBD
skin_cancer	skin_damage	7	78	TBD
skin_cancer	sunburn	7	84	TBD
skin_cancer	damage	2	103	TBD
thunderstorm	tornado	92	8	TBD
storm	tornado	99	2	TBD
pathogen	illness	94	4	TBD
pathogen	foodborne_illness	26	2	TBD
tooth_decay	infection	113	15	TBD
bacteria	tooth_decay	240	10	TBD
tooth_decay	plaque	3	48	TBD
noise	vibration	6	32	TBD
disease	hearing_loss	41	3	TBD
damage	erosion	3	115	TBD
depression	grief	3	29	TBD
human	change	67	4	TBD
confusion	ignorance	2	42	TBD
fear	ignorance	10	105	TBD
sin	ignorance	3	79	TBD
disease	ignorance	4	35	TBD
action	ignorance	5	37	TBD
free_radical	damage	1888	20	TBD
free_radical	oxidative_stress	157	2	TBD
free_radical	cancer	332	37	TBD
free_radical	disease	230	11	TBD
free_radical	aging	385	5	TBD
free_radical	oxidation	91	9	TBD
free_radical	inflammation	61	12	TBD
free_radical	stress	6	47	TBD
pain	rheumatoid_arthritis	27	957	TBD
inflammation	rheumatoid_arthritis	62	315	TBD
confusion	error	614	89	TBD
confusion	frustration	38	3	TBD
confusion	anger	25	2	TBD
confusion	issue	2	10	TBD
confusion	discrepancy	2	19	TBD
confusion	incident	2	283	TBD
confusion	complexity	3	44	TBD
confusion	change	3	125	TBD
confusion	situation	4	57	TBD
confusion	ignorance	2	42	TBD
confusion	disease	3	57	TBD
confusion	condition	2	70	TBD
confusion	war	2	13	TBD
death	sex	2	21	TBD
violence	religion	3	210	TBD
problem	religion	2	63	TBD
burn	injury	51	10	TBD
burn	accident	4	24	TBD
depression	isolation	15	176	TBD
problem	isolation	3	21	TBD
loss_of_consciousness	seizure	2	39	TBD
epilepsy	seizure	1671	20	TBD
seizure	fever	2	209	TBD
seizure	hypoglycemia	7	51	TBD
seizure	brain_injury	4	20	TBD
poverty	unemployment	10	60	TBD
problem	unemployment	3	33	TBD
inflation	unemployment	26	2	TBD
odor	mold	21	289	TBD
damage	mold	5	59	TBD
pain	poor_posture	4	88	TBD
cancer	emission	4	20	TBD
discomfort	nausea	3	49	TBD
pain	nausea	62	12	TBD
anxiety	nausea	74	13	TBD
migraine	nausea	98	12	TBD
nausea	condition	2	80	TBD
motion_sickness	nausea	208	3	TBD
dizziness	nausea	26	3	TBD
cancer	tobacco	2	402	TBD
injury	stiffness	82	6	TBD
problem	stiffness	2	12	TBD
problem	behavior	30	216	TBD
behavior	distress	55	7	TBD
divorce	behavior	4	29	TBD
action	behavior	2	19	TBD
feeling	behavior	32	5	TBD
behavior	issue	20	3	TBD
behavior	adhd	2	70	TBD
behavior	drug_use	5	73	TBD
behavior	symptom	4	32	TBD
behavior	drug	3	37	TBD
disability	behavior	71	4	TBD
behavior	mental_illness	2	32	TBD
aid	hiv_infection	3	86	TBD
acid_rain	air_pollution	8	67	TBD
climate_change	air_pollution	8	58	TBD
heat	friction	4	639	TBD
problem	friction	4	27	TBD
frustration	anger	160	8	TBD
depression	frustration	3	31	TBD
confusion	frustration	38	3	TBD
error	frustration	14	2	TBD
aggression	anger	3	30	TBD
aggression	stress	3	24	TBD
fire	arson	2	264	TBD
dehydration	vomiting	14	227	TBD
illness	vomiting	65	5	TBD
gene	hair_loss	36	6	TBD
gene	condition	39	5	TBD
tumor	gene	2	12	TBD
property_damage	loss	29	3	TBD
fibromyalgia	symptom	245	16	TBD
depression	fibromyalgia	5	50	TBD
chronic_bronchitis	emphysema	13	2	TBD
increase	problem	14	2	TBD
increase	global_warming	10	74	TBD
increase	increase_in_revenue	4	28	TBD
increase	change	33	570	TBD
increase	injury	2	11	TBD
damage	vandalism	3	790	TBD
damage	oxidative_stress	2	88	TBD
oxidative_stress	lipid_peroxidation	11	2	TBD
oxidative_stress	cardiovascular_disease	19	2	TBD
oxidative_stress	condition	15	2	TBD
oxidative_stress	inflammatory_response	20	4	TBD
free_radical	oxidative_stress	157	2	TBD
pain	irritation	12	83	TBD
bleeding	irritation	3	32	TBD
irritation	conjunctivitis	4	23	TBD
irritation	tinnitus	4	74	TBD
irritation	skin_infection	128	8	TBD
irritation	diarrhea	3	27	TBD
birth_defect	death	56	9	TBD
birth_defect	cancer	71	3	TBD
stress	burnout	191	5	TBD
pain	scoliosis	2	46	TBD
problem	situation	19	135	TBD
confusion	situation	4	57	TBD
stress	situation	22	120	TBD
anxiety	situation	10	69	TBD
conflict	situation	2	46	TBD
violence	situation	4	28	TBD
failure	situation	2	35	TBD
situation	accident	28	5	TBD
error	situation	22	4	TBD
misunderstanding	situation	15	2	TBD
situation	event	2	39	TBD
dehydration	dry_mouth	49	3	TBD
gum_disease	bad_breath	75	9	TBD
bacteria	bad_breath	354	17	TBD
periodontal_disease	bad_breath	65	10	TBD
condition	bad_breath	73	2	TBD
carbon_dioxide	warming	45	9	TBD
warming	co2	3	379	TBD
macular_degeneration	damage	19	3	TBD
erectile_dysfunction	stress	4	145	TBD
erectile_dysfunction	disease	3	144	TBD
cholesterol	heart_disease	217	3	TBD
atherosclerosis	cholesterol	2	63	TBD
cholesterol	obesity	22	3	TBD
exercise	weight_loss	84	8	TBD
exercise	stress	48	4	TBD
defect	injury	264	13	TBD
defect	accident	174	21	TBD
damage	defect	8	218	TBD
fire	defect	2	28	TBD
defect	loss	19	3	TBD
defect	condition	2	10	TBD
poor_health	stress	6	64	TBD
poor_health	condition	2	10	TBD
excessive_daytime_sleepiness	sleep_apnea	2	30	TBD
headache	migraine	4	57	TBD
nausea	migraine	12	98	TBD
pain	migraine	7	204	TBD
migraine	symptom	69	2	TBD
aura	migraine	3	33	TBD
anxiety	migraine	50	4	TBD
divorce	change	33	3	TBD
pain	divorce	5	44	TBD
divorce	loss	28	5	TBD
separation	divorce	19	3	TBD
behavior	divorce	29	4	TBD
scarring	damage	3	18	TBD
scarring	condition	4	27	TBD
scarring	injury	5	46	TBD
damage	cell_death	23	2	TBD
heart	disease	2	39	TBD
weather	change	29	2	TBD
symptom	flu	5	180	TBD
fever	flu	2	77	TBD
fatigue	flu	2	16	TBD
sore_throat	flu	2	28	TBD
infection	flu	5	35	TBD
water	damage	587	3	TBD
water	cancer	37	2	TBD
water	life	13	2	TBD
water	accident	2	66	TBD
water	rain	2	11	TBD
genital_wart	human_papillomavirus	7	200	TBD
genital_wart	hpv	4	292	TBD
genital_wart	infection	3	52	TBD
genital_wart	hpv_strain	2	30	TBD
rain	water	11	2	TBD
menopause	hormonal_change	210	27	TBD
menopause	weight_gain	55	5	TBD
anxiety	menopause	3	34	TBD
vaginal_dryness	menopause	4	93	TBD
menopause	hormonal_imbalance	46	7	TBD
menopause	hormone_imbalance	72	9	TBD
problem	addiction	28	143	TBD
illness	addiction	2	10	TBD
addiction	drug	10	144	TBD
malaria	anaemia	29	2	TBD
kidney_damage	hypertension	7	54	TBD
heat	stress	21	4	TBD
heat	condition	19	2	TBD
heat	fermentation	11	2	TBD
heat	friction	4	639	TBD
recession	financial_crisis	10	166	TBD
problem	recession	5	47	TBD
recession	financial_crisis	10	166	TBD
credit_crunch	recession	24	3	TBD
stress	impotence	62	4	TBD
psychological_problem	impotence	21	2	TBD
dizziness	nausea	26	3	TBD
dizziness	condition	3	35	TBD
dehydration	dizziness	87	2	TBD
dizziness	diarrhea	2	11	TBD
inflammation	bronchitis	2	43	TBD
smoking	bronchitis	104	3	TBD
virus	bronchitis	142	2	TBD
sore_throat	bronchitis	2	14	TBD
fraud	loss	251	16	TBD
eye_disease	diabetes	4	42	TBD
stroke	blockage	3	110	TBD
illness	blockage	2	58	TBD
problem	scar_tissue	4	278	TBD
problem	drug_use	7	173	TBD
behavior	drug_use	5	73	TBD
damage	leak	9	267	TBD
fire	leak	2	20	TBD
overeating	obesity	78	3	TBD
death	birth	10	77	TBD
birth	event	3	16	TBD
panic_attack	phobia	3	15	TBD
fear	panic_attack	43	5	TBD
organism	infection	323	7	TBD
organism	diarrhea	28	3	TBD
problem	child_abuse	5	26	TBD
back_pain	symptom	14	2	TBD
stress	back_pain	103	11	TBD
disease	back_pain	106	3	TBD
disease	genetic_mutation	13	125	TBD
guilt	sin	3	328	TBD
hpv_infection	cervical_cancer	96	5	TBD
sedentary_lifestyle	obesity	69	12	TBD
pcos	weight_gain	36	3	TBD
disease	bone_loss	64	5	TBD
hormone	acne	128	6	TBD
hormone	hair_loss	132	6	TBD
cancer	hormone	10	65	TBD
anxiety	uncertainty	4	94	TBD
uncertainty	fear	41	5	TBD
uncertainty	change	4	60	TBD
disease	deficiency	23	122	TBD
depression	deficiency	13	190	TBD
illness	deficiency	2	76	TBD
deficiency	condition	100	7	TBD
anxiety	deficiency	4	54	TBD
poor_nutrition	deficiency	2	10	TBD
pain	spasm	25	1223	TBD
conflict	competition	2	14	TBD
natural_disaster	global_warming	3	40	TBD
god	faith	20	3	TBD
infection	pelvic_inflammatory_disease	38	3	TBD
joint_pain	injury	3	34	TBD
stress	physical_illness	77	2	TBD
homelessness	mental_illness	6	66	TBD
behavior	mental_illness	2	32	TBD
anxiety	mental_illness	35	6	TBD
depression	mental_illness	43	7	TBD
mental_illness	social_stigma	31	5	TBD
trauma	mental_illness	16	2	TBD
decrease	decline	3	18	TBD
aging	decline	32	4	TBD
high_wind	storm	5	94	TBD
cancer	dna_damage	7	162	TBD
dna_damage	aging	32	5	TBD
disease	environmental_factor	3	82	TBD
environmental_factor	stress	10	2	TBD
illness	outbreak	2	42	TBD
outbreak	food	5	31	TBD
arrhythmia	sudden_death	47	2	TBD
violence	terrorism	3	15	TBD
terrorism	poverty	3	166	TBD
pain	movement	3	147	TBD
inflammation	bacterial_infection	9	93	TBD
change_in_the_brain	alzheimer_'s_disease	4	24	TBD
alzheimer_'s_disease	dementia	355	3	TBD
problem	mistake	2	46	TBD
fear	mistake	23	3	TBD
global_warming	carbon_dioxide_emission	10	121	TBD
pain	muscle_spasm	18	275	TBD
inflammation	muscle_spasm	3	19	TBD
pain	treatment	3	152	TBD
problem	treatment	9	79	TBD
depression	treatment	2	17	TBD
cocaine	black	21	2	TBD
cocaine	marijuana	2	18	TBD
motor_vehicle_accident	injury	158	18	TBD
homelessness	mental_illness	6	66	TBD
homelessness	poverty	3	46	TBD
gingivitis	periodontal_disease	36	2	TBD
bacteria	gingivitis	455	22	TBD
tumor	condition	48	8	TBD
tumor	gene	2	12	TBD
shock	low_blood_pressure	2	18	TBD
pain	joint	32	215	TBD
inflammation	redness	130	6	TBD
redness	infection	2	49	TBD
change	improvement	139	6	TBD
violence	hatred	7	45	TBD
hatred	conflict	16	3	TBD
hatred	anger	5	70	TBD
death	serious_health_problem	2	55	TBD
inflammation	pinched_nerve	22	2	TBD
poor_nutrition	disease	66	4	TBD
poor_nutrition	deficiency	2	10	TBD
sport	injury	139	3	TBD
medical_condition	hair_loss	150	4	TBD
depression	medical_condition	7	74	TBD
pain	medical_condition	3	65	TBD
insomnia	medical_condition	3	33	TBD
medical_condition	accident	21	2	TBD
anxiety	medical_condition	4	35	TBD
disability	medical_condition	2	17	TBD
resistance	loss	15	2	TBD
resistance	strength	28	2	TBD
resistance	change	2	21	TBD
violence	displacement	22	3	TBD
mold	odor	289	21	TBD
mildew	odor	221	14	TBD
wrinkle	aging	12	609	TBD
dry_skin	wrinkle	45	2	TBD
age	wrinkle	27	5	TBD
exposure	asbestosis	20	2	TBD
divorce	separation	3	19	TBD
fear	separation	2	15	TBD
depression	separation	2	10	TBD
anxiety	sleeplessness	18	3	TBD
depression	sleeplessness	42	5	TBD
birth_injury	complication	2	14	TBD
panic	hyperventilation	8	72	TBD
smoke	fire	10	78	TBD
aging	change	272	9	TBD
wrinkle	aging	12	609	TBD
aging	arthritis	47	5	TBD
disease	aging	120	897	TBD
aging	symptom	112	3	TBD
damage	aging	60	370	TBD
aging	deterioration	29	2	TBD
cancer	aging	3	17	TBD
stress	aging	22	4	TBD
dna_damage	aging	32	5	TBD
aging	decline	32	4	TBD
free_radical	aging	385	5	TBD
sinusitis	symptom	148	5	TBD
asthma	sinusitis	1	8	TBD
pancreatitis	drug	2	20	TBD
pancreatitis	shock	1	10	TBD
chronic_disease	depression	12	2	TBD
bacterium	infection	205	2	TBD
bacterium	ulcer	134	3	TBD
bacterium	pneumonia	153	4	TBD
bacterium	acne	29	2	TBD
atherosclerosis	stroke	262	4	TBD
atherosclerosis	disease	71	2	TBD
plaque	atherosclerosis	27	5	TBD
atherosclerosis	cholesterol	2	63	TBD
inflammation	atherosclerosis	51	5	TBD
c	b	9	81	TBD
y	x	16	189	TBD
y	x	16	189	TBD
aid	retrovirus	7	145	TBD
discomfort	pain	11	63	TBD
discomfort	symptom	10	76	TBD
discomfort	problem	7	58	TBD
discomfort	disease	3	61	TBD
discomfort	nausea	3	49	TBD
discomfort	inflammation	2	52	TBD
discomfort	injury	2	43	TBD
discomfort	headache	9	55	TBD
fire	engine_failure	23	3	TBD
fungi	infection	1064	3	TBD
disease	fungi	25	351	TBD
toxicity	disease	20	3	TBD
problem	effect	4	21	TBD
depression	effect	3	20	TBD
damage	effect	2	84	TBD
effect	change	5	28	TBD
discrimination	disability	3	21	TBD
epilepsy	seizure	1671	20	TBD
epilepsy	condition	3	31	TBD
epilepsy	brain_injury	2	23	TBD
complication	procedure	2	201	TBD
strabismus	amblyopia	85	4	TBD
amblyopia	strabismus	4	85	TBD
seizure	hypoglycemia	7	51	TBD
weakness	failure	28	2	TBD
weakness	condition	7	43	TBD
anemia	weakness	57	6	TBD
inflammation	immune_response	12	90	TBD
death	rupture	2	36	TBD
severe_pain	condition	2	115	TBD
pain	sciatica	4	309	TBD
memory_loss	dementia	3	38	TBD
dementia	symptom	49	6	TBD
anxiety	dementia	5	54	TBD
disease	dementia	137	7	TBD
dementia	condition	3	112	TBD
alzheimer_’_s_disease	dementia	211	6	TBD
illness	dementia	26	4	TBD
alzheimer_'s_disease	dementia	355	3	TBD
obstruction	symptom	38	5	TBD
vaccination	autism	184	2	TBD
tooth_decay	plaque	3	48	TBD
plaque	atherosclerosis	27	5	TBD
bacteria	plaque	89	14	TBD
problem	difference	3	55	TBD
stroke	clot	2	384	TBD
complication	hospitalization	107	7	TBD
infection	hospitalization	50	3	TBD
damage	theft	2	461	TBD
distress	symptom	11	61	TBD
behavior	distress	55	7	TBD
problem	distress	19	2	TBD
anxiety	distress	70	2	TBD
murder	chain_of_event	3	22	TBD
schizophrenia	hallucination	76	4	TBD
hallucination	drug	13	111	TBD
bleeding	death	102	7	TBD
bleeding	stroke	35	2	TBD
bleeding	pain	15	2	TBD
bleeding	problem	3	16	TBD
bleeding	drug	2	60	TBD
bleeding	injury	2	39	TBD
bleeding	irritation	3	32	TBD
germ	infection	155	10	TBD
illness	germ	13	108	TBD
childbirth	complication	66	2	TBD
childbirth	condition	20	2	TBD
violence	protest	6	48	TBD
arrest	protest	5	34	TBD
ailment	stress	5	50	TBD
stress	health_issue	65	7	TBD
water_shortage	drought	4	66	TBD
chest_pain	heart_attack	20	119	TBD
infertility	fibroid	3	68	TBD
osteoporosis	bone	39	4	TBD
side_effect	viagra	6	394	TBD
misunderstanding	problem	85	3	TBD
misunderstanding	conflict	66	6	TBD
misunderstanding	situation	15	2	TBD
vaginal_dryness	menopause	4	93	TBD
pain	tissue_damage	5	66	TBD
inflammation	tissue_damage	58	9	TBD
injury	tissue_damage	24	4	TBD
muscle_tension	stress	5	117	TBD
free_radical	oxidation	91	9	TBD
inflammation	oxidation	2	13	TBD
happiness	love	2	16	TBD
marriage	love	5	43	TBD
cell_damage	cancer	103	4	TBD
death	sadness	36	5	TBD
allergic_reaction	condition	26	4	TBD
pollen	allergy	114	5	TBD
antibiotic	infection	41	3	TBD
yeast_infection	diaper_rash	18	2	TBD
dry_skin	eczema	12	116	TBD
uric_acid	gout	85	4	TBD
gout	arthritis	19	3	TBD
gout	diabetes	58	4	TBD
uric_acid	gout	85	4	TBD
irritable_bowel_syndrome	constipation	133	3	TBD
irritable_bowel_syndrome	stress	6	32	TBD
pain	dysfunction	2	30	TBD
emission_of_greenhouse_gas	global_warming	100	3	TBD
lightning	thunder	116	8	TBD
problem	tinnitus	2	20	TBD
tinnitus	symptom	23	3	TBD
irritation	tinnitus	4	74	TBD
hypertension	tinnitus	53	10	TBD
high_blood_pressure	tinnitus	48	2	TBD
hot_flash	irritability	5	1	TBD
opportunistic_infection	aid	10	82	TBD
laziness	obesity	17	3	TBD
hazard	accident	37	3	TBD
hazard	disaster	21	2	TBD
hazard	disease	42	5	TBD
cancer	hazard	5	40	TBD
marriage	scandal	14	2	TBD
marriage	love	5	43	TBD
tick	lyme_disease	23	3	TBD
bad_breath	periodontal_disease	10	65	TBD
inflammation	periodontal_disease	3	104	TBD
gingivitis	periodontal_disease	36	2	TBD
death	withdrawal	3	22	TBD
withdrawal	symptom	53	2	TBD
problem	withdrawal	4	23	TBD
sudden_death	arrhythmia	2	47	TBD
heart_disease	arrhythmia	2	12	TBD
genital_herpes	cold_sore	10	67	TBD
miscarriage	stress	6	30	TBD
illness	miscarriage	16	2	TBD
miscarriage	infection	10	109	TBD
problem	alcohol_abuse	10	222	TBD
alcohol_abuse	condition	11	2	TBD
metabolic_syndrome	diabetes	59	4	TBD
metabolic_syndrome	heart_disease	33	2	TBD
type_2_diabetes	metabolic_syndrome	3	20	TBD
bacteria	spoilage	34	2	TBD
problem	drug_addiction	2	26	TBD
anxiety	thought	6	122	TBD
feeling	thought	7	54	TBD
thought	emotion	45	4	TBD
violence	injustice	3	48	TBD
poverty	injustice	6	33	TBD
poverty	greed	2	18	TBD
corruption	greed	2	15	TBD
breach_of_contract	damage	58	5	TBD
ischemia	change	15	2	TBD
damage	disaster	5	179	TBD
disaster	failure	5	29	TBD
disaster	flooding	3	21	TBD
hazard	disaster	21	2	TBD
alzheimer_’_s_disease	dementia	211	6	TBD
change_in_the_brain	alzheimer_’_s_disease	2	13	TBD
acid_reflux	hiatal_hernia	2	42	TBD
heartburn	acid_reflux_disease	3	84	TBD
heartburn	food	5	41	TBD
depression	shame	3	24	TBD
pain	tension_headache	2	42	TBD
genital_herpes	cold_sore	10	67	TBD
disease	immune_system	9	48	TBD
arrest	protest	5	34	TBD
investigation	arrest	51	2	TBD
surgery	adverse_event	3	15	TBD
domestic_violence	stress	2	17	TBD
depression	domestic_violence	15	2	TBD
chronic_inflammation	arthritis	17	3	TBD
leaky_gut_syndrome	food_allergy	21	2	TBD
water	life	13	2	TBD
allergy	food	7	159	TBD
